Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
findLargestPaths/Sync,3.8384200791679177,3.7749564107507467,3.955930081252518,0.11421026145694373,2.3795743444361833e-3,0.136878649844253
findLargestPaths/Async,4.001082375126013,3.8271834648785443,4.266491423250045,0.25540231457558726,5.492584824726987e-2,0.3381794240305745
findLargestPaths/AsyncPool,2.1043498019992817,2.0703046982495534,2.164086265125661,5.79988019647403e-2,3.6774857489945134e-3,7.437740448373162e-2
takeLargest10/Sync,4.482998912231172,4.41606085410361,4.6066950844227295,0.1219223258930821,6.786629375710618e-3,0.14675029892200103
takeLargest10/Async,4.570782287126349,4.520569540251017,4.652966060000836,8.006266831658299e-2,2.5398697490748093e-2,0.10759699552958202
takeLargest10/AsyncPool,2.543417904540547,2.4726266594952904,2.6360442770455847,8.922905466093456e-2,4.367025491956156e-2,0.10902489100795706
displayPathSize/Sync,7.218718828332082,6.90019493199361,7.694975828873794,0.5118951829084804,0.1294076516690743,0.6374728952367514
displayPathSize/Async,7.866683735293615,7.8137708602516796,7.957519813376166,8.641538676405977e-2,1.7135367416509784e-2,0.10736610391729857
displayPathSize/AsyncPool,5.777147027857609,5.475860019355423,5.973933402547118,0.32609816212219,0.17469891398604276,0.4544586655993546
